type,state,regiment_or_battery,brigade,division,corps,army,july1_Commander,Cdr_casualty,men,killed,wounded,captured,missing,total_casualties,3inch_rifles,4.5inch_rifles,10lb_parrots,12lb_howitzers,12lb_napoleons,6lb_howitzers,24lb_howitzers,20lb_parrots,12lb_whitworths,14lb_rifles,total_guns
Infantry,Florida,5th,Lang,Anderson,Hill,Confederate,CPT Richmond Gardner,wounded,321,39,77,0,70,186,0,0,0,0,0,0,0,0,0,0,0
Infantry,Florida,8th,Lang,Anderson,Hill,Confederate,LTC William Baya,no,176,17,80,0,28,125,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,12th,Posey,Anderson,Hill,Confederate,COL William Taylor,no,305,1,11,0,1,13,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,16th,Posey,Anderson,Hill,Confederate,COL Samuel Baker,no,385,3,16,0,7,26,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,19th,Posey,Anderson,Hill,Confederate,COL Nathaniel Harris,no,372,5,26,0,3,34,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,48th,Posey,Anderson,Hill,Confederate,COL Joseph Jayne,no,256,6,27,0,6,39,0,0,0,0,0,0,0,0,0,0,0
Artillery,South Carolina,"Battery A,  Sumter",Lane,Anderson,Hill,Confederate,CPT Hugh Ross,no,130,1,11,0,1,13,1,0,3,1,1,0,0,0,0,0,6
Artillery,South Carolina,"Battery B,  Sumter",Lane,Anderson,Hill,Confederate,CPT George Patterson,no,124,2,6,0,1,9,0,0,0,4,2,0,0,0,0,0,6
Artillery,South Carolina,"Battery C,  Sumter",Lane,Anderson,Hill,Confederate,CPT John Wingfield,wounded,121,0,18,0,2,20,3,0,2,0,0,0,0,0,0,0,5
Infantry,North Carolina,11th,Pettigrew,Heth,Hill,Confederate,COL Collett Leventhorpe,wounded-captured,617,108,200,0,58,366,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,26th,Pettigrew,Heth,Hill,Confederate,"COL Henry Burgwyn, Jr.",killed,843,172,443,0,72,687,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,47th,Pettigrew,Heth,Hill,Confederate,COL George Faribault,wounded,567,53,159,0,5,217,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,52nd,Pettigrew,Heth,Hill,Confederate,COL James Marshall,killed,553,77,175,0,94,346,0,0,0,0,0,0,0,0,0,0,0
Infantry,Virginia,40th,Brockenbrough,Heth,Hill,Confederate,CPT Thomas Betts,wounded-captured,253,10,37,0,18,65,0,0,0,0,0,0,0,0,0,0,0
Infantry,Virginia,47th,Brockenbrough,Heth,Hill,Confederate,COL Robert Mayo,no,209,12,22,0,30,64,0,0,0,0,0,0,0,0,0,0,0
Infantry,Virginia,55th,Brockenbrough,Heth,Hill,Confederate,COL William Christian,no,268,13,32,0,19,64,0,0,0,0,0,0,0,0,0,0,0
Infantry,Virginia,22nd  Bn,Brockenbrough,Heth,Hill,Confederate,MAJ John Bowles,no,237,6,15,0,10,31,0,0,0,0,0,0,0,0,0,0,0
Infantry,Alabama,13th,Archer,Heth,Hill,Confederate,COL Birkett Fry,wounded-captured,308,11,46,0,157,214,0,0,0,0,0,0,0,0,0,0,0
Infantry,Alabama,5th  Bn,Archer,Heth,Hill,Confederate,MAJ Albert Van De Graaff,no,135,3,30,0,15,48,0,0,0,0,0,0,0,0,0,0,0
Infantry,Tennessee,1st,Archer,Heth,Hill,Confederate,LTC Newton George,captured,281,16,67,0,95,178,0,0,0,0,0,0,0,0,0,0,0
Infantry,Tennessee,7th,Archer,Heth,Hill,Confederate,COL John Fite,captured,249,24,38,0,54,116,0,0,0,0,0,0,0,0,0,0,0
Infantry,Tennessee,14th,Archer,Heth,Hill,Confederate,LTC James Lockert,wounded-captured,220,15,37,0,75,127,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,2nd,Davis,Heth,Hill,Confederate,COL John Stone,wounded,492,56,176,0,0,232,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,11th,Davis,Heth,Hill,Confederate,COL Francis Green,wounded,592,102,168,0,42,312,0,0,0,0,0,0,0,0,0,0,0
Infantry,Mississippi,42nd,Davis,Heth,Hill,Confederate,COL Hugh Miller,mortally wounded,575,75,190,0,0,265,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,55th,Davis,Heth,Hill,Confederate,COL John Connally,wounded-captured,640,74,183,0,158,415,0,0,0,0,0,0,0,0,0,0,0
Artillery,Louisiana,Battery Donaldsville,Garnett,Heth,Hill,Confederate,CPT Victor Maurin,no,114,0,2,0,4,6,2,0,1,0,0,0,0,0,0,0,3
Artillery,Virginia,Battery Huger,Garnett,Heth,Hill,Confederate,CPT Joseph Moore,no,77,,,,,,1,0,1,0,2,0,0,0,0,0,4
Artillery,Virginia,Battery Pittsylvania,Garnett,Heth,Hill,Confederate,CPT John Lewis,no,90,,,,,,2,0,0,0,2,0,0,0,0,0,4
Artillery,Virginia,Battery Norfolk Light,Garnett,Heth,Hill,Confederate,CPT Charles Grandy,no,106,0,1,0,1,2,2,0,0,2,0,0,0,0,0,0,4
Infantry,South Carolina,1st,Perrin,Pender,Hill,Confederate,MAJ Comillus McCreary,no,328,19,94,0,2,115,0,0,0,0,0,0,0,0,0,0,0
Infantry,South Carolina,1st Rifles,Perrin,Pender,Hill,Confederate,CPT William Hadden,no,366,2,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Infantry,South Carolina,12th,Perrin,Pender,Hill,Confederate,COL John Miller,no,366,20,105,0,4,129,0,0,0,0,0,0,0,0,0,0,0
Infantry,South Carolina,13th,Perrin,Pender,Hill,Confederate,LTC Benjamin Brockman,no,390,35,105,0,4,144,0,0,0,0,0,0,0,0,0,0,0
Infantry,South Carolina,14th,Perrin,Pender,Hill,Confederate,LTC Joseph Brown,wounded,428,26,220,0,6,252,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,7th,Lane,Pender,Hill,Confederate,MAJ John Turner,wounded-captured,291,32,66,0,61,159,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,18th,Lane,Pender,Hill,Confederate,COL John Barry,no,346,16,38,0,34,88,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,28th,Lane,Pender,Hill,Confederate,COL Samuel Lowe,wounded,346,65,135,0,37,237,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,33rd,Lane,Pender,Hill,Confederate,MAJ Joseph Saunders,wounded-captured,368,30,54,0,38,122,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,37th,Lane,Pender,Hill,Confederate,COL William Barbour,no,379,35,83,0,58,176,0,0,0,0,0,0,0,0,0,0,0
Infantry,Georgia,14th,Thomas,Pender,Hill,Confederate,COL Robert Folsom,no,305,6,27,0,11,44,0,0,0,0,0,0,0,0,0,0,0
Infantry,Georgia,35th,Thomas,Pender,Hill,Confederate,COL Bolling Holt,no,305,11,37,0,42,90,0,0,0,0,0,0,0,0,0,0,0
Infantry,Georgia,45th,Thomas,Pender,Hill,Confederate,COL Thomas Jefferson Simmons,no,305,5,32,0,8,45,0,0,0,0,0,0,0,0,0,0,0
Infantry,Georgia,49th,Thomas,Pender,Hill,Confederate,COL Samuel Player,no,329,12,31,0,42,85,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,13th,Scales,Pender,Hill,Confederate,COL Jospeh Hyman,wounded,232,55,98,0,26,179,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,16th,Scales,Pender,Hill,Confederate,CPT Leroy Stowe,no,321,24,61,0,38,123,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,22nd,Scales,Pender,Hill,Confederate,COL James Conner,no,267,37,79,0,50,166,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,34th,Scales,Pender,Hill,Confederate,COL William Lowrance,no,311,19,55,0,30,104,0,0,0,0,0,0,0,0,0,0,0
Infantry,North Carolina,38th,Scales,Pender,Hill,Confederate,COL William Hoke,wounded,216,40,63,0,27,130,0,0,0,0,0,0,0,0,0,0,0
Artillery,Virginia,Battery Albemarle,Poague,Pender,Hill,Confederate,CPT James Wyatt,no,94,0,12,0,1,13,2,0,1,1,0,0,0,0,0,0,4
Artillery,North Carolina,Battery Charlotte ,Poague,Pender,Hill,Confederate,CPT Jospeh Graham,no,125,0,0,0,5,5,0,0,0,2,2,0,0,0,0,0,4
Artillery,Mississippi,Battery Madison,Poague,Pender,Hill,Confederate,CPT George Ward,no,91,,,,,,0,0,0,1,3,0,0,0,0,0,4
Artillery,Virginia,Battery Warrenton,Poague,Pender,Hill,Confederate,CPT James Brooke,no,58,1,2,0,2,5,0,0,0,2,2,0,0,0,0,0,4
Artillery,Virginia,Battery Danville,McIntosh,Walker,Pendleton,Confederate,CPT Sidney Rice,no,114,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,4
Artillery,Alabama,Battery Hardaway,McIntosh,Walker,Pendleton,Confederate,CPT William Hurt,no,71,0,4,0,4,8,2,0,0,0,0,0,0,0,2,0,4
Artillery,Virginia,Battery 2nd  Rockbridge,McIntosh,Walker,Pendleton,Confederate,LT Samuel Wallace,no,67,3,7,0,0,10,4,0,0,0,0,0,0,0,0,0,4
Artillery,Virginia,Battery Johnson,McIntosh,Walker,Pendleton,Confederate,CPT Marmaduke Johnson,no,96,5,1,0,4,10,2,0,0,0,2,0,0,0,0,0,4
Artillery,Virginia,Battery Richmond,Pegram,Walker,Pendleton,Confederate,CPT William Crenshaw,no,76,1,14,0,0,15,0,0,0,2,2,0,0,0,0,0,4
Artillery,Virginia,Battery Fredericksburg,Pegram,Walker,Pendleton,Confederate,CPT Edward Marye,no,71,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,4
Artillery,Virginia,Battery Letcher,Pegram,Walker,Pendleton,Confederate,CPT Thomas Brander,no,65,3,11,0,3,17,0,0,2,0,2,0,0,0,0,0,4
Artillery,South Carolina,Battery Pee Dee,Pegram,Walker,Pendleton,Confederate,LT William Zimmerman,no,65,2,7,0,0,9,4,0,0,0,0,0,0,0,0,0,4
Artillery,Virginia,Battery Purcell,Pegram,Walker,Pendleton,Confederate,CPT Joseph McGraw,no,89,1,5,0,0,6,0,0,0,0,4,0,0,0,0,0,4
Cavalry,North Carolina,1st,Hampton,Stuart,Stuart,Confederate,COL Laurence Baker,no,407,2,17,0,25,44,0,0,0,0,0,0,0,0,0,0,0
Cavalry,South Carolina,1st,Hampton,Stuart,Stuart,Confederate,LTC John Twiggs,no,339,1,9,0,4,14,0,0,0,0,0,0,0,0,0,0,0
Cavalry,South Carolina,2nd,Hampton,Stuart,Stuart,Confederate,Maj Thomas Jefferson Lipscomb,no,186,2,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Georgia,Cobb's  Legion,Hampton,Stuart,Stuart,Confederate,COL Pierce Young,no,325,3,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Mississippi,Jeff Davis  Legion,Hampton,Stuart,Stuart,Confederate,LTC Joseph Waring,wounded,245,4,10,0,1,15,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Georgia,Phillips  Legion,Hampton,Stuart,Stuart,Confederate,LTC William Rich,no,238,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,1st,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL James Drake,no,359,6,7,0,10,23,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,2nd,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL Thomas Munford,no,448,3,6,0,10,19,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,3rd,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL Thomas Owen,no,247,1,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,4th,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL Williams Wickham,no,628,0,1,0,32,33,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,5th,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL Thomas Rosser,no,150,,,,,,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,14th,Jenkins,Stuart,Stuart,Confederate,MAJ Benjamin Eakle,no,267,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,16th,Jenkins,Stuart,Stuart,Confederate,MAJ James Nounnan,no,260,2,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,17th,Jenkins,Stuart,Stuart,Confederate,COL William French,no,265,0,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,34th  Bn,Jenkins,Stuart,Stuart,Confederate,LTC Vincent Witcher,no,172,,,,,,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,36th  Bn,Jenkins,Stuart,Stuart,Confederate,CPT Cornelius Smith,no,125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Artillery,Virginia,Battery Jackson,Beckham,Stuart,Stuart,Confederate,CPT Thomas Jackson,no,107,0,5,0,0,5,2,0,0,2,0,0,0,0,0,0,4
Cavalry,North Carolina,2nd,Chambliss,Stuart,Stuart,Confederate,"CPT William Graham, Jr.",wounded,161,1,2,0,6,9,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,9th,Chambliss,Stuart,Stuart,Confederate,COL Richard Beale,no,558,2,9,0,7,18,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,10th,Chambliss,Stuart,Stuart,Confederate,COL James Davis,no,265,1,9,0,2,12,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,13th,Chambliss,Stuart,Stuart,Confederate,CPT Benjamin Winfield,no,330,1,11,0,5,17,0,0,0,0,0,0,0,0,0,0,0
Artillery,Virginia,Battery Breathed,Beckham,Stuart,Stuart,Confederate,CPT James Breathed,no,105,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,4
Artillery,Virginia,Battery McGregor,Beckham,Stuart,Stuart,Confederate,CPT William McGregor,no,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Georgia,Phillips  Legion,Hampton,Stuart,Stuart,Confederate,LTC William Rich,no,238,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,1st,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL James Drake,no,359,6,7,0,10,23,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Virginia,2nd,Fitzhugh  Lee,Stuart,Stuart,Confederate,COL Thomas Munford,no,448,3,6,0,10,19,0,0,0,0,0,0,0,0,0,0,0
